iter	MAPE	RMSE
1823	0.05341149763	212006.7564
1824	0.05339681408	211990.5169
1825	0.05336331509	211964.8591
1826	0.05336492556	211933.2879
1827	0.05336701046	211930.5326
1828	0.05336116923	211888.6277
1829	0.05334839717	211878.1553
1830	0.05333984047	211863.2421
1831	0.05330740675	211849.8087
1832	0.05328225446	211835.4419
1833	0.05328150422	211752.8502
1834	0.05326644692	211710.7651
1835	0.05326020741	211703.6424
1836	0.0532493923	211673.1744
1837	0.05324969363	211646.1221
1838	0.05324171479	211611.8014
1839	0.05323569013	211605.4741
1840	0.05324017007	211596.8713
1841	0.05321151223	211575.6533
1842	0.05320124848	211557.7966
1843	0.05320558098	211552.1009
1844	0.05319092655	211503.6022
1845	0.05318352356	211478.227
1846	0.05316614482	211467.6218
1847	0.05313423832	211440.7531
1848	0.05314295125	211378.8842
1849	0.05313747861	211362.2133
1850	0.0531371555	211348.0214
1851	0.05313133475	211309.3743
1852	0.05311893201	211288.4857
1853	0.05310541493	211257.7197
1854	0.05307784823	211246.5164
1855	0.05306877953	211236.295
1856	0.05307079868	211216.5157
1857	0.05303270802	211170.9082
1858	0.05300654258	211160.3396
1859	0.05300287111	211111.742
1860	0.05299675155	211096.8682
1861	0.05297672559	211080.3335
1862	0.05297383063	210975.3396
1863	0.05296438221	210955.7805
1864	0.05293122875	210946.0239
1865	0.05294021467	210928.5664
1866	0.05290551377	210916.7968
1867	0.05290042356	210909.5917
1868	0.05289538211	210894.835
1869	0.05289085005	210869.2468
1870	0.0528916939	210865.99
1871	0.05288341369	210854.8307
1872	0.05287728425	210835.6969
1873	0.05286693785	210829.6631
1874	0.05286123229	210784.5199
1875	0.05286665614	210776.5665
1876	0.05284722238	210720.5236
1877	0.05283115874	210714.0006
1878	0.05282136151	210699.4918
1879	0.05282278214	210687.0047
1880	0.05282446691	210652.3281
1881	0.05280210488	210636.6378
1882	0.05278907059	210617.7165
1883	0.052779783	210613.6466
1884	0.05274510199	210590.9478
1885	0.05274210392	210574.5199
1886	0.05273934642	210570.0212
1887	0.05274356583	210551.324
1888	0.0527331948	210542.3801
1889	0.05273084363	210522.2403
1890	0.05272874141	210515.5275
1891	0.05273793051	210507.0648
1892	0.0527285943	210497.0827
1893	0.05271715666	210461.7963
1894	0.05271028979	210424.7262
1895	0.05269204566	210414.4114
1896	0.05269123122	210405.1662
1897	0.05269493859	210372.585
1898	0.0526765001	210351.0542
1899	0.05266066917	210338.1082
1900	0.05264472125	210314.8307
1901	0.05262331474	210295.0149
1902	0.05262114942	210285.8005
1903	0.05261003793	210270.6444
1904	0.05261674235	210260.6839
1905	0.05261165832	210247.2816
1906	0.05261047966	210234.5775
1907	0.05259941772	210216.4929
1908	0.05258425894	210201.4852
1909	0.05256200366	210164.3659
1910	0.05255804643	210160.6547
1911	0.05254635307	210156.1718
1912	0.05253065338	210137.9158
1913	0.05252599511	210127.6925
1914	0.05252125816	210119.3433
1915	0.05251504986	210098.7753
1916	0.05251364903	210087.5292
1917	0.05251243144	210084.1424
1918	0.05248973815	210073.0977
1919	0.05248245836	210033.8035
1920	0.05247236521	210009.5288
1921	0.05247101189	210001.7268
1922	0.05247193184	209987.9546
1923	0.05245668002	209977.8214
1924	0.0524516811	209963.4516
1925	0.05244037039	209960.3806
1926	0.05244260457	209934.0781
1927	0.05244830276	209926.4402
1928	0.05245126098	209907.8532
1929	0.05244241548	209884.7253
1930	0.05243998949	209861.9383
1931	0.05244174084	209833.2806
1932	0.05243952568	209830.4338
1933	0.0524329278	209816.1718
1934	0.05243128745	209805.241
1935	0.05242400116	209779.0242
1936	0.05242787203	209759.9638
1937	0.05242223046	209753.3784
1938	0.05241714896	209716.4965
1939	0.05240959262	209709.3868
1940	0.05240626021	209694.0356
1941	0.05239328254	209683.9924
1942	0.05236762488	209672.033
1943	0.05235193709	209650.4534
1944	0.05235239368	209620.71
1945	0.05234798301	209608.4298
1946	0.05234466938	209591.9048
1947	0.05234582719	209576.9501
1948	0.05233964486	209573.2951
1949	0.05232683624	209565.4662
1950	0.05232435831	209553.1388
1951	0.05232699204	209549.5393
1952	0.05231633434	209537.0075
1953	0.05231283496	209525.9683
1954	0.05231698004	209484.6269
1955	0.05229804241	209470.9967
1956	0.05230059714	209465.9012
1957	0.05230162228	209451.2989
1958	0.0523007741	209428.7234
1959	0.05229007138	209423.5683
1960	0.05227819028	209414.674
1961	0.05225929669	209408.4332
1962	0.05225933347	209321.1248
1963	0.05225992597	209313.4495
1964	0.0522630318	209292.5523
1965	0.05225033119	209277.3083
1966	0.05223632102	209263.0161
1967	0.05222591091	209254.0262
1968	0.05221614417	209233.979
1969	0.0522157627	209226.8755
1970	0.05220934118	209143.4457
1971	0.05220694341	209077.1565
1972	0.05219862065	209070.2583
1973	0.05220356536	208993.1395
1974	0.05220648968	208961.1044
1975	0.0521943954	208956.187
1976	0.05217684047	208949.6116
1977	0.05215836753	208935.1842
1978	0.05215277246	208929.6667
1979	0.05214966602	208922.2795
1980	0.05214381889	208918.1347
1981	0.05213517965	208905.2268
1982	0.05212637246	208890.7712
1983	0.05212340134	208855.5608
1984	0.0521194017	208843.5783
1985	0.05212629679	208807.42
1986	0.05211256877	208793.7488
1987	0.05210701529	208771.8205
1988	0.05210557157	208764.0941
1989	0.05209989142	208755.5899
1990	0.0520912989	208737.0974
1991	0.05209462607	208714.481
1992	0.05207149224	208693.3939
1993	0.05205357544	208682.3596
1994	0.05205780637	208662.3935
1995	0.05205526451	208651.2031
1996	0.05205042949	208635.6846
1997	0.05204017914	208625.1291
1998	0.05202999221	208614.7514
1999	0.05202410609	208606.8591
2000	0.05200501406	208598.9914
2001	0.05197285084	208579.9286
2002	0.05196432783	208573.9133
2003	0.05194234246	208559.8677
2004	0.05193574651	208550.3094
2005	0.05192958444	208541.2322
2006	0.05193018888	208524.5098
2007	0.05192327817	208519.622
2008	0.0519243519	208508.8688
2009	0.0518931571	208500.3236
2010	0.05189612535	208495.2291
2011	0.05184888906	208488.6458
2012	0.05184630216	208463.1949
2013	0.05184780885	208436.783
2014	0.05184567319	208424.2291
2015	0.05182288908	208406.7394
2016	0.05181613939	208397.9879
2017	0.05181229444	208391.3999
2018	0.05178829871	208366.2166
2019	0.05176605534	208356.7708
2020	0.05175444808	208343.4855
2021	0.05176376575	208335.3313
2022	0.05176043073	208327.0866
2023	0.05175492908	208319.6976
2024	0.05172475661	208304.6525
2025	0.05171538652	208293.5522
2026	0.05171168378	208273.8381
2027	0.05165916107	208252.0443
2028	0.05163982095	208221.0998
2029	0.05163601073	208177.7718
2030	0.0516193447	208169.8631
2031	0.05161308743	208160.3241
2032	0.05161065632	208129.0435
2033	0.0515636153	208116.9969
2034	0.05155224756	208107.667
2035	0.05154657581	208099.6537
2036	0.0515383066	208087.5464
2037	0.0515432692	208070.4618
2038	0.05153895258	208046.6657
2039	0.05154148984	207961.0834
2040	0.05153407559	207935.9875
2041	0.05151529864	207920.4683
2042	0.0515104263	207890.8645
2043	0.05150712875	207883.0718
2044	0.05148857095	207872.3287
2045	0.05147938096	207864.3815
2046	0.05148010982	207853.3504
2047	0.05145578144	207789.576
2048	0.05145166701	207784.0449
2049	0.05145477406	207773.4045
2050	0.05144607088	207769.7201
2051	0.05141212513	207754.3601
2052	0.05139817225	207740.7659
2053	0.05139010744	207723.6533
2054	0.05137919515	207709.7234
2055	0.05138427165	207699.4166
2056	0.05137586817	207658.2395
2057	0.05136877754	207645.7695
2058	0.05136079323	207635.6733
2059	0.05136302399	207618.5929
2060	0.05135249491	207615.6079
2061	0.05135003233	207601.7518
2062	0.05134092344	207591.2217
2063	0.05133924308	207580.618
2064	0.05132054061	207571.6397
2065	0.05131778431	207558.8144
2066	0.05131596199	207534.1049
2067	0.05129952898	207523.9078
2068	0.0512928605	207516.9105
2069	0.05129295273	207500.5034
2070	0.051297779	207473.4883
2071	0.05130123055	207455.9022
2072	0.05129814189	207414.6453
2073	0.05128896738	207410.4576
2074	0.05126353087	207392.9532
2075	0.05125939831	207385.3317
2076	0.05124964652	207350.4665
2077	0.05124218669	207334.2082
2078	0.0512488498	207320.6019
2079	0.05124345063	207314.8597
2080	0.05122898618	207281.3939
2081	0.05119697459	207268.8133
2082	0.05119455191	207246.456
2083	0.05119451979	207235.6855
2084	0.05120199071	207212.9848
2085	0.05118194855	207206.1011
2086	0.05117597483	207200.3152
2087	0.05114892325	207172.4314
2088	0.05111944617	207138.1941
2089	0.05111739475	207118.8468
2090	0.05112454048	207098.3516
2091	0.051092892	207088.6024
2092	0.05109222524	207077.9658
2093	0.05108649885	207054.7541
2094	0.05107238879	207041.8084
2095	0.05106285783	207033.8156
2096	0.05105438587	207012.6364
2097	0.05104968102	206987.4168
2098	0.05104746109	206985.4047
2099	0.05105188782	206963.8331
2100	0.05105306001	206953.8549
2101	0.051039843	206914.8858
2102	0.05103696723	206900.0171
2103	0.05102733735	206890.9213
2104	0.05101665513	206866.8666
2105	0.05101205507	206854.3172
2106	0.05101455974	206846.1992
2107	0.05100837719	206840.7611
2108	0.05098215049	206830.4664
2109	0.05097683431	206819.8187
2110	0.05097212398	206814.2806
2111	0.05096915507	206738.3271
2112	0.05095809665	206720.7929
2113	0.05095354225	206689.8905
2114	0.05095715597	206683.1349
2115	0.05095541403	206650.4254
2116	0.05095219797	206635.4352
2117	0.05091466039	206628.8166
2118	0.05091251034	206597.5537
2119	0.05091257273	206585.9036
2120	0.05090156655	206570.4123
2121	0.05089519203	206534.9595
2122	0.05089227267	206521.9882
2123	0.05088672625	206495.6837
2124	0.05089123084	206479.1648
2125	0.0508826492	206471.9288
2126	0.05086937525	206449.9447
2127	0.0508533238	206434.9278
2128	0.05085478013	206418.4313
2129	0.05085209636	206413.8847
2130	0.05086187108	206364.3523
2131	0.05085670703	206317.697
2132	0.05082560849	206309.5508
2133	0.05079793065	206295.2827
2134	0.05078172699	206288.4378
2135	0.05076719154	206267.36
2136	0.05076002741	206259.5751
2137	0.05074566663	206254.2232
2138	0.05073785248	206240.077
2139	0.050727241	206231.7605
2140	0.05072702784	206226.4247
2141	0.05072258548	206196.5699
2142	0.05071577923	206185.8187
2143	0.05070917895	206179.1609
2144	0.05066690616	206165.0359
2145	0.05067137139	206151.1375
2146	0.05066401168	206135.1877
2147	0.05066428591	206107.1062
2148	0.05066980593	206098.2671
2149	0.05066657704	206085.9474
2150	0.05066079915	206058.0829
2151	0.05064768688	206050.5119
2152	0.05064472978	206043.2635
2153	0.05063760728	206041.1585
2154	0.05063585032	206017.7282
2155	0.05064422653	205993.5448
2156	0.05062856967	205971.2141
2157	0.05062634134	205952.9584
2158	0.05060978631	205944.4304
2159	0.05060557267	205925.0977
2160	0.05059020323	205906.3953
2161	0.05051375983	205889.988
2162	0.05049273169	205865.0854
2163	0.0504807511	205838.0338
2164	0.05047829482	205833.0339
2165	0.05045401343	205824.3159
2166	0.05044288038	205803.3031
2167	0.05043784884	205783.0762
2168	0.05043709028	205769.701
2169	0.05042058984	205756.3616
2170	0.05041002196	205748.2482
2171	0.05040659117	205735.3929
2172	0.05038008533	205713.2733
2173	0.05037412928	205702.5244
2174	0.05035714766	205686.7815
2175	0.05034878684	205679.8403
2176	0.05034445723	205673.0127
2177	0.05032210171	205657.6374
2178	0.05031067232	205652.3018
2179	0.05029950474	205640.7133
2180	0.05029411186	205635.3466
2181	0.050287226	205619.2646
2182	0.0502816989	205615.9776
2183	0.05028147115	205604.5642
2184	0.05027811585	205598.5579
2185	0.05026485418	205590.3647
2186	0.05026050558	205553.8742
2187	0.05026398841	205546.382
2188	0.05026469215	205530.8728
2189	0.05026411831	205525.4711
2190	0.05026208688	205509.9893
2191	0.05025207849	205500.2057
2192	0.05023595308	205491.106
2193	0.05020201564	205487.5704
2194	0.05020152051	205467.8005
2195	0.05020133232	205464.0824
2196	0.05018964967	205436.1156
2197	0.05019133434	205403.7632
2198	0.05018979487	205376.3531
2199	0.05017766273	205372.5415
2200	0.05017970336	205361.011
2201	0.05016903545	205351.5736
2202	0.05017254651	205345.6749
2203	0.05017182556	205341.1796
2204	0.05015312543	205335.7581
2205	0.05014324187	205319.8981
2206	0.05013370997	205304.1063
2207	0.05009774876	205290.1588
2208	0.05008278779	205267.6349
2209	0.05007534813	205248.1607
2210	0.05008100216	205223.2605
2211	0.05009149835	205211.4082
2212	0.05008330721	205204.5755
2213	0.05008213272	205201.0389
2214	0.05008334064	205195.2621
2215	0.05008684454	205174.4736
2216	0.05008327341	205159.1536
2217	0.05007782852	205143.8714
2218	0.05007384023	205139.5108
2219	0.05007331394	205130.5619
2220	0.05006820516	205122.4171
2221	0.05005639292	205117.1454
2222	0.05005093874	205102.5805
2223	0.05005368331	205098.6312
2224	0.05004549462	205084.3555
2225	0.05003778504	205062.3975
2226	0.05003092663	205048.1617
2227	0.05000414296	205036.0997
2228	0.05000142495	205019.1641
2229	0.04999723781	204990.9844
2230	0.04998754017	204942.2009
2231	0.04997655033	204905.4493
2232	0.04995693796	204879.3166
2233	0.0499462248	204869.2669
2234	0.04993404039	204850.0721
2235	0.04993067651	204845.8071
2236	0.04992932909	204839.7671
2237	0.04992534867	204830.7863
2238	0.04992159685	204821.3045
2239	0.04990786768	204807.6649
2240	0.04990684535	204802.0219
2241	0.0498868739	204791.4153
2242	0.04988688484	204735.9382
2243	0.04989370978	204720.4944
2244	0.04988620144	204716.166
2245	0.04988974613	204701.7818
2246	0.04987249929	204697.7178
2247	0.04986847998	204687.793
2248	0.04986320125	204592.8354
2249	0.04985363582	204569.8013
2250	0.04984752098	204561.327
2251	0.04984131007	204512.3282
2252	0.04983886337	204508.6683
2253	0.04981124365	204492.1593
2254	0.04980955193	204481.2166
2255	0.04980093944	204476.4958
2256	0.04979914973	204444.6739
2257	0.04979954458	204435.9716
2258	0.04979866164	204432.6176
2259	0.04979881113	204428.8977
2260	0.04979578204	204396.9883
2261	0.04977887891	204371.7754
2262	0.04975790886	204367.6405
2263	0.0497427998	204353.7397
2264	0.04973935081	204344.9226
2265	0.04973461819	204333.0495
2266	0.04971502327	204315.1367
2267	0.04970511658	204303.8453
2268	0.0496893075	204299.0932
2269	0.04967950642	204295.6361
2270	0.04967292236	204279.2499
2271	0.04966008903	204272.4074
2272	0.04965073619	204248.9409
2273	0.04963900911	204241.8794
2274	0.04963346646	204224.1962
2275	0.04962606249	204214.1138
2276	0.04962107097	204203.5458
2277	0.04961179017	204195.6597
2278	0.04961747138	204184.3949
2279	0.04960462198	204096.9487
2280	0.04959797655	204086.5946
2281	0.04958775999	204077.3747
2282	0.04958754847	204042.0563
2283	0.04954722192	204034.7706
2284	0.04954873982	204027.8781
2285	0.04954298816	204023.9994
2286	0.04954400636	204018.8834
2287	0.04954050443	204014.5454
2288	0.04954323425	204007.2753
2289	0.04953779273	203985.23
2290	0.04953834741	203980.1041
2291	0.04953407304	203972.0344
2292	0.04953410629	203961.6677
2293	0.0495337173	203955.9074
2294	0.04952945484	203949.8822
2295	0.04951677356	203935.8259
2296	0.049506771	203917.5129
2297	0.04949915778	203913.7673
2298	0.04949629181	203902.44
2299	0.04948432731	203893.4059
2300	0.04946858729	203885.7101
2301	0.04946310764	203875.3061
2302	0.04946365398	203862.7176
2303	0.04946211011	203836.2364
2304	0.04945107147	203830.4178
2305	0.04943648749	203817.5882
2306	0.04942338996	203779.6646
2307	0.04942498993	203750.8812
2308	0.049413372	203741.509
2309	0.04939768074	203726.0674
2310	0.04938545584	203721.875
2311	0.0493763318	203706.6831
2312	0.0493774986	203696.6922
2313	0.04936450504	203690.3641
2314	0.0493653396	203572.0192
2315	0.04936834184	203561.2776
2316	0.04936189678	203557.1305
2317	0.04935335591	203550.1042
2318	0.0493490493	203544.7908
2319	0.04933028918	203527.018
2320	0.04930412256	203489.0476
2321	0.04930367477	203482.057
2322	0.04930269589	203477.7241
2323	0.04927932027	203471.6665
2324	0.04927423551	203459.4061
2325	0.04926555395	203389.5006
2326	0.04925922179	203383.8252
2327	0.04925479541	203373.7883
2328	0.04927608	203362.9717
2329	0.04927242909	203352.2192
2330	0.04926656187	203343.535
2331	0.04926573078	203324.5466
2332	0.04926880021	203308.9847
2333	0.04926566651	203307.5378
2334	0.04925677822	203301.1658
2335	0.04925710512	203296.1046
2336	0.04924131004	203272.0009
2337	0.04923591086	203231.8762
2338	0.04920741877	203226.9167
2339	0.04920288075	203214.6435
2340	0.04917994066	203206.7565
2341	0.04917493117	203191.0759
2342	0.04917584252	203182.7482
2343	0.04916915897	203122.8174
2344	0.04915396554	203115.3798
2345	0.04914214081	203085.6625
2346	0.04913066145	203071.1092
2347	0.04912628205	203052.2195
2348	0.04912541381	203025.5759
2349	0.04911265909	203018.462
2350	0.04910643983	203007.6168
2351	0.0490912702	203000.0996
2352	0.04909218628	202995.2928
2353	0.04908774724	202993.1691
2354	0.04907774035	202984.4156
2355	0.04908111116	202978.2285
2356	0.04906081186	202958.0272
2357	0.04906207916	202910.9907
2358	0.049051372	202900.6619
2359	0.04904430008	202892.2006
2360	0.04904208942	202877.1785
2361	0.04903555063	202868.5475
2362	0.04902967062	202827.2155
2363	0.04902374678	202818.7347
2364	0.04902200681	202804.1793
2365	0.04901180189	202777.0816
2366	0.04900867609	202750.196
2367	0.04900872347	202731.4018
2368	0.04900982368	202712.5896
2369	0.04901373076	202698.9606
2370	0.04898919765	202686.4316
2371	0.04899459972	202667.9089
2372	0.04899758163	202621.3343
2373	0.04898203903	202611.0551
2374	0.04897792857	202595.5179
2375	0.04896568741	202571.3163
2376	0.04896080582	202552.7584
2377	0.04895610785	202539.0099
2378	0.04894771061	202529.1712
2379	0.04894286504	202493.5988
2380	0.04893742412	202487.3029
2381	0.04893016413	202477.6766
2382	0.0489219328	202445.9622
2383	0.04891891249	202426.3998
2384	0.0489192475	202414.0524
2385	0.04891457053	202406.2697
2386	0.04890831317	202395.3558
2387	0.04890513175	202368.453
2388	0.04890849863	202361.4564
2389	0.04891503898	202348.7552
2390	0.04891189706	202345.6521
2391	0.04889159344	202336.8165
2392	0.04889292352	202329.7079
2393	0.0488892933	202320.3135
2394	0.04887448473	202310.8055
2395	0.04888846735	202295.0596
2396	0.04888995272	202281.5401
2397	0.04886506109	202271.6313
2398	0.04886132632	202261.0874
2399	0.04885600627	202249.3321
2400	0.04885504537	202245.8904
2401	0.04883182924	202239.0821
2402	0.04883044447	202234.3527
2403	0.04882309359	202229.6019
2404	0.04881934915	202209.0953
2405	0.04881329857	202202.648
2406	0.0488131241	202146.1113
2407	0.04881188132	202131.5791
2408	0.0487898766	202109.7466
2409	0.04878288939	202101.3102
2410	0.04877880851	202098.9482
2411	0.04877045819	202086.9676
2412	0.04877515397	202078.0677
2413	0.04877139936	202064.4762
2414	0.04876816368	202061.5278
2415	0.04874884799	202049.7566
2416	0.04873476455	202026.7135
2417	0.04873738253	201830.8017
2418	0.0487275191	201822.807
2419	0.04873368645	201811.1076
2420	0.04871678228	201804.3467
2421	0.04871029824	201793.9301
2422	0.04868968444	201783.7044
2423	0.04868765205	201761.0798
2424	0.04868309722	201746.8682
2425	0.04868154949	201727.0967
2426	0.04867872955	201716.2855
2427	0.04867491456	201712.8788
2428	0.048659954	201706.8816
2429	0.04866741995	201695.6688
2430	0.04865968549	201680.9236
2431	0.04865339853	201667.3975
2432	0.0486365835	201655.7523
2433	0.04863574893	201650.6358
2434	0.04863015782	201648.2747
2435	0.04862480717	201520.8213
2436	0.04859694445	201510.4287
2437	0.04860274809	201504.1729
2438	0.04860031035	201501.1487
2439	0.04859528571	201487.064
2440	0.04859293352	201456.4998
2441	0.04856318242	201448.2326
2442	0.04853535397	201423.1117
2443	0.04853382954	201410.4758
2444	0.048536711	201392.3723
2445	0.04852091857	201380.914
2446	0.04850656198	201369.5913
2447	0.0484987456	201360.5297
2448	0.04849689651	201342.9726
2449	0.048487453	201334.3017
2450	0.04848403818	201325.5445
2451	0.04846799652	201319.4906
2452	0.04844736586	201311.9474
2453	0.04843632855	201304.5083
2454	0.04843055425	201293.9027
2455	0.04842700604	201289.1364
2456	0.04841862702	201284.8868
2457	0.04840626401	201277.5707
2458	0.04840518243	201264.0087
2459	0.04840262564	201251.111
2460	0.04839994527	201152.2399
2461	0.04839916894	201114.5575
2462	0.04839484862	201093.608
2463	0.04839306092	201036.6091
2464	0.04839188708	201019.8673
2465	0.04839672512	201009.0414
2466	0.04838482957	200994.316
2467	0.04837653345	200954.7197
2468	0.04835796424	200948.0847
2469	0.0483506516	200932.9602
2470	0.04835205391	200930.3513
2471	0.048355699	200921.1318
2472	0.04834833521	200904.5226
2473	0.04834461086	200890.6111
2474	0.04833157078	200880.2918
2475	0.04833025071	200871.0091
2476	0.04832419212	200862.0754
2477	0.04832124709	200859.0631
2478	0.04831221346	200852.5162
2479	0.04830106362	200840.2933
2480	0.04828641211	200811.3644
2481	0.04827719516	200802.9822
2482	0.0482743075	200794.2303
2483	0.04826656605	200779.3986
2484	0.04823796197	200760.0426
2485	0.04822727793	200755.1223
2486	0.04821622753	200749.0671
2487	0.04821091445	200733.9938
2488	0.04821221788	200727.2709
2489	0.04821247073	200714.7679
2490	0.04821332249	200710.0848
2491	0.04820594417	200600.7602
2492	0.04820061293	200594.5826
2493	0.04818402625	200588.0753
2494	0.04817305618	200576.1773
2495	0.04816980547	200561.3125
2496	0.04816840997	200531.8578
2497	0.04815839778	200521.1298
2498	0.04814437424	200512.3683
2499	0.04814282893	200505.2319
2500	0.04813748028	200501.0879
2501	0.04813448039	200495.6214
2502	0.04812982505	200486.1115
2503	0.04812799308	200479.7964
2504	0.04811783734	200458.3439
2505	0.04810744952	200447.5498
2506	0.04810577555	200434.3971
2507	0.04810016974	200422.103
2508	0.04809609601	200418.8113
2509	0.04809102708	200392.2173
2510	0.04809524798	200292.7489
2511	0.04809237642	200286.2476
2512	0.04806899697	200272.5012
2513	0.04805221599	200260.3368
2514	0.04803786096	200245.586
2515	0.04803924856	200167.9792
2516	0.04803212981	200154.8853
2517	0.04803065237	200142.7542
2518	0.04800842504	200134.953
2519	0.04800235905	200115.6812
2520	0.04799900025	200102.1107
2521	0.04799389312	200092.9016
2522	0.04799087511	200085.2859
2523	0.04798349374	200072.4231
2524	0.04798119884	200071.9571
2525	0.04796172457	200058.7624
2526	0.04795236553	200037.6576
2527	0.04794608472	200035.0179
2528	0.0479415504	200010.6081
2529	0.04794026538	199998.3988
2530	0.04793775564	199977.389
2531	0.04793805618	199970.6387
2532	0.04793135629	199964.3801
2533	0.04792344916	199941.0348
2534	0.04792067805	199935.5186
2535	0.04792624834	199892.7725
2536	0.04789372967	199883.5047
2537	0.04787928176	199854.1762
2538	0.0478740702	199838.3995
2539	0.04787364493	199834.8557
2540	0.04786820492	199824.2965
2541	0.04786543794	199822.7911
2542	0.04786121141	199811.6416
2543	0.04785050682	199797.919
2544	0.04783618402	199781.9063
2545	0.04782606538	199772.3625
2546	0.04783217	199695.6497
2547	0.04782885992	199690.202
2548	0.04781850361	199676.8443
2549	0.04781709538	199671.8396
2550	0.04781772699	199657.8457
2551	0.04781366572	199649.132
2552	0.04781333627	199644.735
2553	0.04781529088	199637.6801
2554	0.04779707981	199631.1275
2555	0.04779823967	199626.7066
2556	0.04779444615	199611.0724
2557	0.04778936868	199606.4558
2558	0.04778790312	199591.978
2559	0.04778308249	199587.3664
2560	0.04778349255	199571.0791
2561	0.04777796515	199551.9229
2562	0.04776721477	199526.0941
2563	0.04775850064	199512.5039
2564	0.04774935025	199497.4697
2565	0.04774254016	199491.7504
2566	0.04772179912	199485.916
2567	0.0477252659	199478.2131
2568	0.04772532354	199469.9869
2569	0.04772568375	199463.9461
2570	0.0477121838	199442.6058
2571	0.04770150478	199439.3219
2572	0.04769893914	199422.1828
2573	0.04769472878	199404.919
2574	0.04769088662	199363.7044
2575	0.04768589209	199362.046
2576	0.04767712912	199348.5478
2577	0.04767323471	199343.0204
2578	0.04766264685	199339.0054
2579	0.04765630302	199333.8573
2580	0.04765384611	199327.9597
2581	0.04764063255	199305.7165
2582	0.04763841596	199295.0426
2583	0.04762652609	199292.3245
2584	0.04761949531	199257.4617
2585	0.04761251401	199247.1069
2586	0.04761741656	199234.1534
2587	0.04760631798	199206.9042
2588	0.04759331935	199190.9199
2589	0.04758959704	199175.2518
2590	0.04758957384	199149.1718
2591	0.04758502278	199129.3832
2592	0.04759321	199123.3041
2593	0.04758134189	199116.5995
2594	0.04757548744	199106.9752
2595	0.04757171953	199101.8794
2596	0.04757203014	199038.2939
2597	0.04757089292	199020.2386
2598	0.04756185834	199013.9191
2599	0.04756063383	198959.3641
2600	0.04755980819	198949.3081
2601	0.04756497665	198948.4178
2602	0.04756355758	198927.8562
2603	0.04755912624	198924.7174
2604	0.04756177794	198915.906
2605	0.04756194933	198874.014
2606	0.047555078	198867.3627
2607	0.04752618577	198855.7686
2608	0.04752272333	198845.0645
2609	0.04751651605	198836.0626
2610	0.04751109584	198830.6119
2611	0.04750506308	198816.2333
2612	0.04749104719	198809.6881
2613	0.04748748594	198781.7514
2614	0.04747980663	198771.3189
2615	0.04745625991	198754.9602
2616	0.04744614012	198744.1064
2617	0.04742922886	198739.7034
2618	0.04742144808	198733.9599
2619	0.0474311685	198730.038
2620	0.04742782926	198723.2767
2621	0.04743662717	198671.7346
2622	0.04743415874	198667.9192
2623	0.04743353077	198662.2208
2624	0.04742242067	198633.6932
2625	0.04741978423	198610.1581
2626	0.04741353598	198599.6454
2627	0.04740488365	198593.2974
2628	0.04738404195	198583.3269
2629	0.04738809775	198568.2899
2630	0.04738749912	198553.9193
2631	0.04738297748	198539.4253
2632	0.04737383374	198531.1925
2633	0.04737703454	198527.3882
2634	0.04737733738	198513.5767
2635	0.04735000983	198502.771
2636	0.04734903413	198496.6512
2637	0.0473458474	198490.3763
2638	0.04734645439	198472.1923
2639	0.04733482407	198468.6331
2640	0.04732727789	198462.3364
2641	0.04731764947	198451.2806
2642	0.04731571711	198449.1791
2643	0.04729734628	198439.9214
2644	0.04729470212	198423.7843
2645	0.04728673744	198414.0938
2646	0.04728637064	198409.0569
2647	0.04726384134	198405.1977
2648	0.04726156407	198391.2517
2649	0.04726197972	198387.4163
2650	0.04724665709	198382.9134
2651	0.04724963448	198370.8704
2652	0.04722738474	198363.6422
2653	0.04722420328	198349.3215
2654	0.04722422012	198328.9785
2655	0.04721284703	198313.2483
2656	0.0472209669	198292.3962
2657	0.04721867154	198282.2273
2658	0.04722141012	198268.7638
2659	0.04722082271	198255.7111
2660	0.04721755555	198252.2711
2661	0.04721523719	198246.9438
2662	0.04718786687	198234.5851
2663	0.04718448105	198227.3997
2664	0.04717844226	198198.8566
2665	0.04717421167	198195.809
2666	0.04718194929	198186.5307
2667	0.04718271714	198176.4634
2668	0.04716900083	198171.4525
2669	0.04716708083	198163.7399
2670	0.04716873852	198159.5799
2671	0.04716359523	198139.0833
2672	0.04715358358	198134.4594
2673	0.04715150927	198124.0396
2674	0.04714866714	198107.5313
2675	0.04712656705	198103.4546
2676	0.04712515018	198097.0462
2677	0.04710070263	198087.1072
2678	0.04709568703	198077.3079
2679	0.04708996844	198068.296
2680	0.04707747097	198053.7505
2681	0.0470788862	198043.2654
2682	0.04707602926	198024.8116
2683	0.0470326693	198015.9108
2684	0.04702506065	198008.1536
2685	0.04702300077	197954.192
2686	0.04701700094	197949.9267
2687	0.04700431473	197945.7912
2688	0.04699757869	197938.0461
2689	0.04698827313	197931.7358
2690	0.04698123266	197918.1044
2691	0.04695200573	197913.9039
2692	0.04694798913	197896.6876
2693	0.04692676146	197887.8337
2694	0.04691586196	197882.4449
2695	0.04692209103	197803.9641
2696	0.0469077044	197798.1364
2697	0.04690215321	197778.4667
2698	0.04690493919	197774.9119
2699	0.04690396428	197767.5366
2700	0.04688000396	197748.7735
2701	0.04687234555	197737.228
