iter	Passed	Remaining
2782	1868834	1488755
2783	1869676	1488219
2784	1870431	1487614
2785	1871426	1487199
2786	1872592	1486920
2787	1873245	1486233
2788	1874081	1485692
2789	1874849	1485095
2790	1875819	1484659
2791	1876662	1484123
2792	1877677	1483721
2793	1878292	1483004
2794	1879480	1482738
2795	1880301	1482183
2796	1881491	1481918
2797	1882583	1481575
2798	1883241	1480891
2799	1884472	1480657
2800	1885442	1480217
2801	1886739	1480033
2802	1887493	1479422
2803	1888050	1478658
2804	1889074	1478259
2805	1889813	1477637
2806	1891069	1477419
2807	1891688	1476702
2808	1892352	1476021
2809	1892931	1475274
2810	1893840	1474783
2811	1894472	1474077
2812	1894960	1473259
2813	1895774	1472694
2814	1896514	1472072
2815	1897431	1471587
2816	1898103	1470912
2817	1899403	1470723
2818	1900494	1470371
2819	1901112	1469654
2820	1902270	1469353
2821	1902785	1468556
2822	1904118	1468390
2823	1905169	1468005
2824	1905671	1467198
2825	1906434	1466591
2826	1906816	1465692
2827	1907791	1465248
2828	1909027	1465004
2829	1909912	1464491
2830	1910372	1463651
2831	1910546	1462593
2832	1911242	1461935
2833	1912219	1461491
2834	1912743	1460701
2835	1914116	1460559
2836	1914754	1459856
2837	1915517	1459248
2838	1916136	1458531
2839	1917014	1458010
2840	1918559	1457997
2841	1919357	1457414
2842	1920108	1456797
2843	1920643	1456015
2844	1921304	1455329
2845	1922345	1454930
2846	1923573	1454673
2847	1924273	1454015
2848	1925347	1453640
2849	1926248	1453135
2850	1927265	1452715
2851	1928407	1452390
2852	1929514	1452039
2853	1930019	1451233
2854	1930676	1450543
2855	1931733	1450152
2856	1932493	1449539
2857	1933283	1448947
2858	1934146	1448410
2859	1934710	1447650
2860	1935524	1447076
2861	1936917	1446935
2862	1937781	1446398
2863	1938519	1445767
2864	1939082	1445005
2865	1939804	1444362
2866	1940361	1443596
2867	1941713	1443421
2868	1942504	1442829
2869	1943902	1442687
2870	1944753	1442138
2871	1945372	1441418
2872	1946483	1441061
2873	1947580	1440694
2874	1948739	1440372
2875	1949857	1440019
2876	1950763	1439509
2877	1951864	1439143
2878	1952607	1438513
2879	1953440	1437948
2880	1954182	1437317
2881	1955605	1437187
2882	1956174	1436428
2883	1956847	1435744
2884	1957545	1435081
2885	1958497	1434602
2886	1958884	1433710
2887	1959628	1433080
2888	1960763	1432735
2889	1961680	1432230
2890	1962636	1431753
2891	1963555	1431250
2892	1965072	1431181
2893	1965991	1430676
2894	1966839	1430120
2895	1967772	1429624
2896	1968629	1429074
2897	1969637	1428632
2898	1970325	1427959
2899	1970933	1427227
2900	1972340	1427074
2901	1972915	1426318
2902	1973389	1425489
2903	1974173	1424885
2904	1974965	1424286
2905	1975337	1423384
2906	1976283	1422897
2907	1976627	1421975
2908	1977526	1421453
2909	1978316	1420852
2910	1978827	1420051
2911	1979605	1419442
2912	1980569	1418966
2913	1981455	1418433
2914	1982098	1417727
2915	1982574	1416901
2916	1983101	1416112
2917	1983962	1415562
2918	1984176	1414549
2919	1985258	1414156
2920	1985867	1413426
2921	1986808	1412931
2922	1987584	1412320
2923	1988159	1411566
2924	1989015	1411011
2925	1990501	1410902
2926	1991023	1410109
2927	1991699	1409426
2928	1992994	1409181
2929	1993865	1408635
2930	1994407	1407856
2931	1995846	1407711
2932	1996537	1407038
2933	1998258	1407090
2934	1998869	1406359
2935	1999278	1405487
2936	1999769	1404673
2937	2000089	1403738
2938	2001411	1403507
2939	2002480	1403098
2940	2003312	1402523
2941	2004237	1402012
2942	2004831	1401270
2943	2005949	1400894
2944	2007266	1400656
2945	2008578	1400414
2946	2009630	1399990
2947	2010455	1399407
2948	2010765	1398467
2949	2011242	1397643
2950	2012512	1397369
2951	2013352	1396797
2952	2014312	1396308
2953	2015611	1396053
2954	2016262	1395348
2955	2017568	1395098
2956	2019008	1394938
2957	2019617	1394205
2958	2020273	1393503
2959	2020802	1392714
2960	2021307	1391910
2961	2021954	1391203
2962	2022545	1390457
2963	2024105	1390377
2964	2024856	1389741
2965	2025562	1389074
2966	2026525	1388583
2967	2027008	1387763
2968	2027929	1387243
2969	2029043	1386854
2970	2029965	1386334
2971	2030717	1385698
2972	2031266	1384923
2973	2032238	1384437
2974	2033429	1384098
2975	2033763	1383177
2976	2034398	1382461
2977	2035192	1381853
2978	2036168	1381368
2979	2037127	1380871
2980	2037940	1380275
2981	2038810	1379717
2982	2039780	1379227
2983	2041149	1379006
2984	2041829	1378320
2985	2043209	1378106
2986	2044253	1377664
2987	2044786	1376877
2988	2045518	1376225
2989	2046813	1375951
2990	2048062	1375646
2991	2048850	1375031
2992	2049587	1374380
2993	2049944	1373476
2994	2050350	1372605
2995	2051095	1371960
2996	2052256	1371595
2997	2052830	1370835
2998	2053993	1370470
2999	2055065	1370043
3000	2056104	1369594
3001	2056763	1368891
3002	2057175	1368025
3003	2057650	1367200
3004	2058689	1366750
3005	2059971	1366461
3006	2060796	1365868
3007	2061563	1365237
3008	2062234	1364542
3009	2063290	1364102
3010	2063923	1363382
3011	2064597	1362689
3012	2065632	1362234
3013	2066363	1361578
3014	2067252	1361026
3015	2067771	1360231
3016	2068650	1359673
3017	2069317	1358975
3018	2070187	1358410
3019	2070940	1357768
3020	2071472	1356982
3021	2072162	1356299
3022	2073486	1356031
3023	2074134	1355320
3024	2074935	1354710
3025	2076056	1354308
3026	2077039	1353815
3027	2077600	1353047
3028	2077945	1352139
3029	2078314	1351247
3030	2079655	1350987
3031	2080610	1350475
3032	2081554	1349956
3033	2082218	1349255
3034	2083350	1348857
3035	2083811	1348025
3036	2084640	1347431
3037	2085409	1346798
3038	2086320	1346256
3039	2086927	1345519
3040	2088019	1345093
3041	2088724	1344418
3042	2089999	1344111
3043	2090651	1343401
3044	2091939	1343100
3045	2093080	1342704
3046	2093773	1342021
3047	2094403	1341297
3048	2095022	1340567
3049	2096050	1340097
3050	2097442	1339860
3051	2098300	1339282
3052	2099142	1338693
3053	2099584	1337849
3054	2101401	1337881
3055	2102341	1337353
3056	2102831	1336539
3057	2103243	1335676
3058	2103543	1334742
3059	2104526	1334242
3060	2105904	1333991
3061	2107294	1333747
3062	2108514	1333396
3063	2109436	1332855
3064	2110046	1332117
3065	2110367	1331197
3066	2110946	1330440
3067	2112119	1330056
3068	2112934	1329448
3069	2114119	1329071
3070	2115341	1328718
3071	2116425	1328277
3072	2117935	1328103
3073	2118449	1327304
3074	2118919	1326477
3075	2119562	1325759
3076	2121281	1325715
3077	2122442	1325319
3078	2123983	1325161
3079	2124356	1324274
3080	2125466	1323846
3081	2125940	1323022
3082	2126703	1322377
3083	2127339	1321654
3084	2128098	1321007
3085	2128533	1320159
3086	2129557	1319677
3087	2130360	1319057
3088	2131598	1318706
3089	2132085	1317891
3090	2132917	1317288
3091	2133805	1316721
3092	2134276	1315895
3093	2134872	1315147
3094	2135757	1314577
3095	2136612	1313989
3096	2137681	1313531
3097	2138294	1312794
3098	2139140	1312199
3099	2139837	1311513
3100	2140779	1310976
3101	2141782	1310478
3102	2142074	1309544
3103	2142825	1308891
3104	2144186	1308609
3105	2145659	1308396
3106	2146516	1307806
3107	2147897	1307536
3108	2148680	1306900
3109	2149472	1306270
3110	2150580	1305832
3111	2151270	1305141
3112	2152670	1304879
3113	2153829	1304470
3114	2154506	1303770
3115	2155114	1303027
3116	2156309	1302640
3117	2157246	1302096
3118	2158315	1301632
3119	2158933	1300895
3120	2159575	1300173
3121	2160218	1299452
3122	2161182	1298923
3123	2162062	1298345
3124	2163138	1297882
3125	2163978	1297279
3126	2165030	1296802
3127	2165646	1296064
3128	2166435	1295429
3129	2167202	1294782
3130	2168159	1294247
3131	2169062	1293681
3132	2169913	1293082
3133	2170740	1292470
3134	2171775	1291981
3135	2172901	1291546
3136	2173529	1290814
3137	2174655	1290378
3138	2175668	1289875
3139	2176534	1289284
3140	2177191	1288570
3141	2178144	1288030
3142	2178685	1287247
3143	2179917	1286872
3144	2181460	1286679
3145	2182335	1286093
3146	2183301	1285560
3147	2184073	1284912
3148	2184683	1284169
3149	2185176	1283357
3150	2186220	1282869
3151	2187344	1282427
3152	2187774	1281579
3153	2188966	1281176
3154	2189455	1280363
3155	2190127	1279656
3156	2190856	1278982
3157	2191608	1278322
3158	2192513	1277751
3159	2193683	1277334
3160	2194551	1276741
3161	2195408	1276141
3162	2196411	1275626
3163	2197517	1275171
3164	2198429	1274602
3165	2199537	1274147
3166	2199962	1273297
3167	2200888	1272736
3168	2201494	1271990
3169	2202587	1271525
3170	2203639	1271036
3171	2204225	1270278
3172	2205994	1270202
3173	2207128	1269759
3174	2208053	1269196
3175	2208805	1268533
3176	2209759	1267986
3177	2210548	1267344
3178	2211408	1266742
3179	2212744	1266413
3180	2213386	1265686
3181	2214277	1265102
3182	2215919	1264947
3183	2216294	1264067
3184	2217149	1263461
3185	2218141	1262934
3186	2219171	1262427
3187	2220076	1261850
3188	2221092	1261335
3189	2221615	1260540
3190	2222428	1259910
3191	2222983	1259133
3192	2224098	1258673
3193	2225040	1258116
3194	2226157	1257657
3195	2227364	1257248
3196	2228101	1256574
3197	2228832	1255896
3198	2229157	1254989
3199	2229993	1254371
3200	2230962	1253827
3201	2231669	1253136
3202	2232386	1252450
3203	2233212	1251825
3204	2234248	1251318
3205	2234855	1250570
3206	2235821	1250024
3207	2237110	1249657
3208	2238739	1249480
3209	2239678	1248917
3210	2240377	1248220
3211	2241500	1247759
3212	2242370	1247157
3213	2243794	1246862
3214	2244992	1246442
3215	2245648	1245720
3216	2247399	1245605
3217	2248066	1244889
3218	2249203	1244433
3219	2250241	1243922
3220	2251538	1243553
3221	2251994	1242720
3222	2252994	1242187
3223	2253860	1241580
3224	2255028	1241139
3225	2256004	1240592
3226	2256995	1240053
3227	2257808	1239416
3228	2259003	1238989
3229	2259836	1238362
3230	2260532	1237660
3231	2261549	1237134
3232	2262810	1236741
3233	2263737	1236166
3234	2265053	1235802
3235	2265870	1235165
3236	2266684	1234527
3237	2267782	1234043
3238	2268218	1233199
3239	2269260	1232684
3240	2270217	1232123
3241	2271073	1231507
3242	2272507	1231204
3243	2273274	1230539
3244	2274216	1229968
3245	2275129	1229382
3246	2276138	1228848
3247	2277047	1228259
3248	2278077	1227735
3249	2279025	1227167
3250	2279632	1226415
3251	2280796	1225963
3252	2281358	1225186
3253	2282161	1224540
3254	2282364	1223571
3255	2282654	1222650
3256	2283034	1221777
3257	2284013	1221225
3258	2285796	1221102
3259	2285958	1220112
3260	2286728	1219448
3261	2287260	1218656
3262	2287687	1217809
3263	2288661	1217254
3264	2289636	1216697
3265	2291037	1216368
3266	2291704	1215648
3267	2292148	1214810
3268	2293247	1214320
3269	2294178	1213739
3270	2295188	1213200
3271	2296219	1212673
3272	2297343	1212194
3273	2298366	1211661
3274	2298713	1210772
3275	2299401	1210063
3276	2300265	1209447
3277	2301357	1208949
3278	2302205	1208324
3279	2303181	1207766
3280	2303962	1207105
3281	2305036	1206597
3282	2306083	1206075
3283	2306502	1205224
3284	2307389	1204618
3285	2308023	1203880
3286	2309219	1203435
3287	2310812	1203196
3288	2312108	1202802
3289	2312448	1201910
3290	2313324	1201297
3291	2314657	1200921
3292	2315377	1200227
3293	2316709	1199850
3294	2318209	1199559
3295	2318961	1198880
3296	2319724	1198207
3297	2320750	1197670
3298	2321669	1197078
3299	2322713	1196549
3300	2324228	1196263
3301	2324982	1195584
3302	2325939	1195010
3303	2326760	1194366
3304	2327894	1193882
3305	2328944	1193355
3306	2329887	1192772
3307	2331048	1192301
3308	2332049	1191748
3309	2332924	1191130
3310	2333830	1190528
3311	2334948	1190034
3312	2336246	1189630
3313	2337183	1189043
3314	2337731	1188258
3315	2338450	1187560
3316	2339965	1187266
3317	2340440	1186443
3318	2340894	1185611
3319	2341349	1184779
3320	2342653	1184376
3321	2343852	1183920
3322	2344829	1183352
3323	2345515	1182636
3324	2346622	1182132
3325	2347306	1181416
3326	2348379	1180895
3327	2349618	1180457
3328	2350472	1179825
3329	2351224	1179142
3330	2352071	1178507
3331	2353405	1178115
3332	2354497	1177601
3333	2355158	1176872
3334	2356035	1176251
3335	2356884	1175616
3336	2357368	1174798
3337	2358820	1174463
3338	2359541	1173764
3339	2360865	1173364
3340	2362254	1172996
3341	2363332	1172473
3342	2364162	1171826
3343	2365279	1171322
3344	2367001	1171117
3345	2368271	1170687
3346	2369433	1170204
3347	2370457	1169652
3348	2371076	1168900
3349	2371702	1168152
3350	2372385	1167431
3351	2373507	1166927
3352	2374477	1166348
3353	2375679	1165881
3354	2376577	1165266
3355	2377776	1164798
3356	2378564	1164128
3357	2379384	1163475
3358	2381060	1163239
3359	2381883	1162585
3360	2383002	1162076
3361	2384584	1161793
3362	2385503	1161186
3363	2386592	1160661
3364	2386946	1159779
3365	2387389	1158940
3366	2387856	1158114
3367	2388524	1157384
3368	2390033	1157062
3369	2391337	1156641
3370	2392849	1156319
3371	2394012	1155827
3372	2394984	1155244
3373	2395421	1154402
3374	2396645	1153940
3375	2397689	1153390
3376	2398132	1152552
3377	2398831	1151836
3378	2399550	1151130
3379	2399907	1150251
3380	2400697	1149579
3381	2401368	1148850
3382	2402443	1148315
3383	2403211	1147632
3384	2404135	1147024
3385	2404746	1146267
3386	2405478	1145567
3387	2406012	1144773
3388	2406885	1144140
3389	2407131	1143210
3390	2407781	1142471
3391	2409014	1142009
3392	2409684	1141279
3393	2410387	1140566
3394	2411034	1139826
3395	2411984	1139229
3396	2412646	1138496
3397	2413402	1137807
3398	2415302	1137657
3399	2416497	1137175
3400	2417426	1136567
3401	2418415	1135986
3402	2419058	1135244
3403	2419641	1134473
3404	2421121	1134122
3405	2422418	1133686
3406	2423525	1133160
3407	2424608	1132622
3408	2425187	1131849
3409	2426666	1131495
3410	2427804	1130982
3411	2428582	1130301
3412	2429309	1129596
3413	2429939	1128846
3414	2431283	1128428
3415	2432064	1127749
3416	2432969	1127126
3417	2434412	1126752
3418	2435148	1126051
3419	2436105	1125452
3420	2436760	1124713
3421	2437946	1124219
3422	2438803	1123573
3423	2439547	1122875
3424	2440231	1122150
3425	2440617	1121287
3426	2441634	1120715
3427	2442176	1119924
3428	2442919	1119226
3429	2443698	1118544
3430	2444302	1117782
3431	2445674	1117371
3432	2446831	1116861
3433	2447757	1116245
3434	2448104	1115366
3435	2449088	1114777
3436	2449714	1114025
3437	2450945	1113547
3438	2452187	1113074
3439	2452889	1112356
3440	2453365	1111536
3441	2454478	1111004
3442	2455514	1110437
3443	2456220	1109720
3444	2457381	1109209
3445	2458894	1108857
3446	2459705	1108187
3447	2460393	1107462
3448	2461024	1106711
3449	2462249	1106227
3450	2463277	1105655
3451	2464343	1105099
3452	2464925	1104326
3453	2466189	1103858
3454	2466920	1103152
3455	2467631	1102437
3456	2468225	1101669
3457	2469384	1101154
3458	2470536	1100635
3459	2471170	1099885
3460	2471801	1099133
3461	2473041	1098653
3462	2474061	1098074
3463	2475018	1097467
3464	2475565	1096679
3465	2476414	1096024
3466	2477221	1095350
3467	2478129	1094721
3468	2479398	1094251
3469	2480580	1093742
3470	2481472	1093106
3471	2484014	1093195
3472	2484509	1092382
3473	2485100	1091612
3474	2486123	1091032
3475	2487207	1090478
3476	2487973	1089785
3477	2488881	1089154
3478	2489702	1088484
3479	2490751	1087914
3480	2491525	1087224
3481	2491915	1086366
3482	2492852	1085747
3483	2494134	1085277
3484	2494719	1084504
3485	2495658	1083886
3486	2497229	1083541
3487	2497765	1082747
3488	2498376	1081985
3489	2499602	1081489
3490	2500025	1080647
3491	2501378	1080205
3492	2501716	1079326
3493	2502986	1078848
3494	2503651	1078110
3495	2504648	1077514
3496	2505726	1076953
3497	2506585	1076298
3498	2507280	1075572
3499	2508042	1074875
3500	2508976	1074251
3501	2509598	1073494
3502	2510599	1072899
3503	2511445	1072238
3504	2512273	1071569
3505	2514044	1071301
3506	2515016	1070692
3507	2515425	1069844
3508	2515932	1069038
3509	2517021	1068479
3510	2517746	1067765
3511	2519387	1067439
3512	2520013	1066683
3513	2520844	1066014
3514	2522157	1065548
3515	2523042	1064902
3516	2524246	1064389
3517	2525213	1063776
3518	2526650	1063361
3519	2527554	1062721
3520	2528900	1062267
3521	2529806	1061628
3522	2530535	1060914
3523	2532565	1060745
3524	2533131	1059962
3525	2533991	1059303
3526	2534840	1058639
3527	2536174	1058177
3528	2536889	1057456
3529	2537691	1056772
3530	2538600	1056132
3531	2539754	1055594
3532	2540523	1054896
3533	2541972	1054479
3534	2542949	1053867
3535	2544294	1053406
3536	2544971	1052670
3537	2545895	1052035
3538	2546677	1051340
3539	2547284	1050575
3540	2548194	1049933
3541	2548890	1049204
3542	2549651	1048501
3543	2550308	1047756
3544	2550980	1047017
3545	2551742	1046315
3546	2552676	1045683
3547	2552934	1044774
3548	2553884	1044149
3549	2554503	1043388
3550	2555819	1042912
3551	2556679	1042249
3552	2557260	1041473
3553	2558526	1040976
3554	2559679	1040432
3555	2560892	1039912
3556	2561824	1039278
3557	2562325	1038469
3558	2563439	1037908
3559	2564714	1037412
3560	2565743	1036817
3561	2566569	1036139
3562	2568088	1035740
3563	2568769	1035003
3564	2569546	1034305
3565	2570545	1033696
3566	2571113	1032914
3567	2572140	1032316
3568	2572878	1031602
3569	2574269	1031149
3570	2575730	1030724
3571	2576605	1030065
3572	2577026	1029223
3573	2577761	1028508
3574	2579029	1028004
3575	2580000	1027382
3576	2580958	1026755
3577	2582389	1026315
3578	2583811	1025872
3579	2584572	1025165
3580	2585311	1024450
3581	2586234	1023807
3582	2586931	1023076
3583	2587535	1022307
3584	2588283	1021595
3585	2589514	1021074
3586	2590767	1020561
3587	2591383	1019797
3588	2592055	1019055
3589	2594215	1018897
3590	2595106	1018241
3591	2595867	1017533
3592	2596306	1016699
3593	2596839	1015903
3594	2598160	1015414
3595	2599083	1014769
3596	2600243	1014217
3597	2601618	1013749
3598	2602372	1013037
3599	2603391	1012429
3600	2603846	1011602
3601	2604141	1010713
3602	2604358	1009794
3603	2605448	1009213
3604	2606582	1008649
3605	2607135	1007860
3606	2608269	1007296
3607	2609323	1006701
3608	2609562	1005791
3609	2611816	1005657
3610	2612589	1004953
3611	2613583	1004333
3612	2614460	1003669
3613	2615092	1002910
3614	2616937	1002616
3615	2617868	1001971
3616	2618983	1001397
3617	2620116	1000829
3618	2620666	1000038
3619	2621555	999377
3620	2622709	998817
3621	2622971	997916
3622	2623638	997170
3623	2625074	996716
3624	2625543	995895
3625	2626529	995270
3626	2628015	994834
3627	2629403	994361
3628	2630219	993670
3629	2631134	993017
3630	2632305	992460
3631	2633185	991794
3632	2633782	991021
3633	2634921	990452
3634	2635960	989844
3635	2636673	989115
3636	2637505	988429
3637	2638693	987878
3638	2639459	987167
3639	2640604	986599
3640	2641448	985918
3641	2642674	985379
3642	2643218	984586
3643	2643821	983815
3644	2644918	983227
3645	2646002	982635
3646	2646750	981917
3647	2647962	981371
3648	2648639	980627
3649	2649619	979996
3650	2650714	979406
3651	2651374	978656
3652	2651989	977889
3653	2652690	977154
3654	2654150	976698
3655	2655016	976023
3656	2655753	975301
3657	2656949	974747
3658	2657843	974082
3659	2658562	973353
3660	2659089	972554
3661	2660746	972168
3662	2662102	971671
3663	2663266	971103
3664	2664001	970379
3665	2665226	969834
3666	2666413	969274
3667	2666929	968470
3668	2667736	967772
3669	2669124	967284
3670	2670165	966671
3671	2671242	966070
3672	2672465	965521
3673	2673717	964983
3674	2674769	964372
3675	2675696	963716
3676	2676834	963136
3677	2677933	962541
3678	2678384	961713
3679	2679629	961171
3680	2680657	960550
3681	2681416	959833
3682	2682200	959125
3683	2682980	958415
3684	2683963	957777
3685	2685003	957160
3686	2685497	956348
3687	2686296	955645
3688	2687528	955096
3689	2688505	954455
3690	2689067	953668
3691	2689858	952961
3692	2690331	952142
3693	2691849	951693
3694	2692611	950976
3695	2693864	950432
3696	2694375	949627
3697	2696057	949233
3698	2696591	948436
3699	2697229	947675
3700	2698166	947019
3701	2699345	946448
3702	2700828	945983
3703	2701720	945310
3704	2702973	944764
3705	2704812	944421
3706	2706344	943971
3707	2707358	943340
3708	2709072	942952
3709	2709905	942258
3710	2710382	941439
3711	2711209	940742
3712	2711965	940021
3713	2712466	939211
3714	2713564	938608
3715	2714915	938092
3716	2715778	937407
3717	2716823	936785
3718	2718045	936223
3719	2719394	935705
3720	2720083	934960
3721	2721249	934378
3722	2721744	933566
3723	2722808	932949
3724	2723881	932335
3725	2725464	931895
3726	2726234	931176
3727	2726807	930391
3728	2727979	929810
3729	2728846	929124
3730	2730095	928568
3731	2730726	927802
3732	2731915	927226
3733	2732784	926541
3734	2734552	926160
3735	2735488	925497
3736	2736491	924856
3737	2736870	924005
3738	2737788	923335
3739	2739008	922767
3740	2740976	922450
3741	2741573	921672
3742	2742425	920980
3743	2742930	920171
3744	2743530	919394
3745	2744728	918817
3746	2745863	918219
3747	2747168	917677
3748	2748498	917143
3749	2749687	916562
3750	2750479	915848
3751	2750981	915038
3752	2752296	914498
3753	2753086	913784
3754	2754025	913118
3755	2754926	912441
3756	2755777	911746
3757	2756894	911139
3758	2758019	910535
3759	2759731	910124
3760	2760666	909456
3761	2761326	908698
3762	2761924	907919
3763	2763327	907405
3764	2763923	906625
3765	2765500	906167
3766	2766602	905553
3767	2767376	904832
3768	2768672	904281
3769	2769380	903537
3770	2771050	903108
3771	2771859	902397
3772	2773060	901814
3773	2773663	901036
3774	2774276	900261
3775	2775072	899546
3776	2775454	898697
3777	2776194	897964
3778	2776780	897181
3779	2777636	896485
3780	2778565	895813
3781	2779946	895286
3782	2780712	894561
3783	2781112	893718
3784	2781909	893003
3785	2782634	892265
3786	2783766	891657
3787	2784882	891044
3788	2785432	890250
3789	2786276	889549
3790	2787439	888951
3791	2787931	888138
3792	2788109	887225
3793	2789028	886549
3794	2789770	885816
3795	2790742	885156
3796	2791844	884537
3797	2793203	883999
3798	2794473	883433
3799	2794819	882574
3800	2795739	881897
3801	2796449	881153
3802	2797791	880608
3803	2798508	879867
3804	2799747	879289
3805	2800987	878712
3806	2802542	878232
3807	2803549	877581
3808	2805100	877100
3809	2806635	876613
3810	2807412	875889
3811	2808362	875219
3812	2808920	874426
3813	2809998	873796
3814	2811144	873186
3815	2812138	872529
3816	2812694	871736
3817	2813602	871052
3818	2815269	870603
3819	2816338	869968
3820	2817422	869338
3821	2818119	868588
3822	2818996	867894
3823	2820115	867274
3824	2821245	866657
3825	2822401	866047
3826	2823659	865469
3827	2824375	864725
3828	2825249	864028
3829	2825579	863166
3830	2827155	862684
3831	2828578	862155
3832	2829520	861479
3833	2830415	860788
3834	2831308	860097
3835	2832038	859356
3836	2833122	858723
3837	2834174	858079
3838	2835204	857429
3839	2836433	856839
3840	2837739	856271
3841	2838319	855485
3842	2839206	854790
3843	2840721	854285
3844	2842213	853772
3845	2842880	853012
3846	2843080	852111
3847	2844024	851433
3848	2845505	850916
3849	2846858	850360
3850	2847573	849613
3851	2848617	848965
3852	2849446	848252
3853	2850133	847496
3854	2851208	846857
3855	2852260	846210
3856	2852808	845413
3857	2854114	844841
3858	2854940	844127
3859	2855663	843382
3860	2856708	842732
3861	2857575	842030
3862	2858647	841388
3863	2859462	840670
3864	2860792	840103
3865	2862019	839505
3866	2863081	838859
3867	2864052	838187
3868	2865364	837613
3869	2866063	836861
3870	2867827	836418
3871	2868979	835797
3872	2870223	835203
3873	2870649	834370
3874	2871811	833751
3875	2872446	832979
3876	2873146	832226
3877	2874045	831531
3878	2874501	830707
3879	2875589	830067
3880	2876202	829288
3881	2876807	828508
3882	2877569	827773
3883	2878754	827160
3884	2879687	826474
3885	2880927	825875
3886	2881448	825071
3887	2883257	824635
3888	2884746	824107
3889	2885987	823507
3890	2886968	822834
3891	2887976	822168
3892	2888672	821412
3893	2889591	820721
3894	2890501	820026
3895	2892021	819504
3896	2892803	818774
3897	2893772	818095
3898	2894451	817335
3899	2895268	816614
3900	2895704	815785
3901	2896752	815129
3902	2897724	814451
3903	2898399	813690
3904	2899078	812929
3905	2899877	812203
3906	2900517	811432
3907	2901198	810672
3908	2901901	809919
3909	2902303	809082
3910	2903363	808428
3911	2903907	807630
3912	2905020	806991
3913	2906413	806429
3914	2907003	805644
3915	2908228	805035
3916	2908805	804247
3917	2909910	803604
3918	2911279	803034
3919	2912159	802329
3920	2912804	801559
3921	2913967	800932
3922	2914933	800250
3923	2915966	799587
3924	2916716	798845
3925	2917300	798059
3926	2918096	797330
3927	2919014	796635
3928	2919797	795903
3929	2921205	795340
3930	2922475	794740
3931	2923559	794089
3932	2924281	793340
3933	2925477	792719
3934	2926353	792011
3935	2926827	791195
3936	2927650	790472
3937	2928164	789667
3938	2929062	788965
3939	2929597	788165
3940	2930632	787500
3941	2932372	787024
3942	2933794	786462
3943	2934982	785837
3944	2936891	785404
3945	2938214	784814
3946	2938953	784068
3947	2940370	783502
3948	2941348	782820
3949	2942261	782120
3950	2942943	781358
3951	2944350	780789
3952	2945739	780214
3953	2946579	779494
3954	2947514	778799
3955	2948497	778117
3956	2948994	777306
3957	2949699	776550
3958	2951403	776057
3959	2953018	775540
3960	2953557	774740
3961	2954533	774054
3962	2955469	773359
3963	2956157	772598
3964	2956614	771777
3965	2957869	771164
3966	2958531	770396
3967	2959980	769833
3968	2960612	769057
3969	2962066	768495
3970	2962518	767673
3971	2963684	767036
3972	2964525	766314
3973	2965257	765564
3974	2966037	764827
3975	2967455	764254
3976	2968295	763531
3977	2968663	762688
3978	2970061	762109
3979	2971031	761420
3980	2971652	760641
3981	2972442	759906
3982	2973937	759350
3983	2974465	758548
3984	2976040	758012
3985	2977792	757521
3986	2978604	756791
3987	2979844	756169
3988	2980221	755328
3989	2981226	754646
3990	2982449	754019
3991	2983614	753377
3992	2984951	752778
3993	2986317	752187
3994	2987266	751490
3995	2988713	750917
3996	2990313	750383
3997	2991768	749812
3998	2992748	749122
3999	2993684	748421
4000	2994332	747647
4001	2995471	746996
4002	2996810	746395
4003	2997649	745669
4004	2998919	745050
4005	2999970	744376
4006	3000419	743552
4007	3001548	742898
4008	3003273	742390
4009	3004820	741838
4010	3005751	741133
4011	3006951	740495
4012	3008251	739881
4013	3009523	739260
4014	3010645	738601
4015	3012187	738046
4016	3013298	737384
4017	3014095	736645
4018	3014699	735859
4019	3015388	735094
4020	3016278	734378
4021	3016924	733603
4022	3018708	733104
4023	3020006	732486
4024	3021012	731798
4025	3021711	731034
4026	3023234	730471
4027	3024132	729755
4028	3025087	729054
4029	3026873	728552
4030	3027889	727865
4031	3028732	727136
4032	3029740	726446
4033	3030768	725761
4034	3031826	725083
4035	3032910	724411
4036	3034009	723743
4037	3035661	723206
4038	3037030	722601
4039	3038273	721966
4040	3039239	721264
4041	3040059	720528
4042	3041113	719848
4043	3042274	719192
4044	3043249	718492
4045	3043809	717695
4046	3044813	717001
4047	3045693	716279
4048	3046513	715543
4049	3048188	715007
4050	3048947	714256
4051	3049904	713551
4052	3050743	712818
4053	3051862	712151
4054	3053150	711523
4055	3054534	710917
4056	3056005	710331
4057	3057735	709804
4058	3058886	709143
4059	3059556	708370
4060	3060292	707612
4061	3061977	707074
4062	3062697	706312
4063	3064063	705699
4064	3064781	704937
4065	3065793	704242
4066	3066518	703482
4067	3067585	702799
4068	3068584	702101
4069	3069708	701432
4070	3070708	700734
4071	3071573	700005
4072	3072070	699192
4073	3072889	698452
4074	3074037	697787
4075	3074753	697024
4076	3075401	696246
4077	3076384	695543
4078	3077743	694925
4079	3078522	694176
4080	3079590	693492
4081	3080847	692851
4082	3081886	692160
4083	3082877	691458
4084	3084428	690881
4085	3086056	690322
4086	3086523	689502
4087	3087638	688827
4088	3088193	688027
4089	3089783	687457
4090	3091213	686852
4091	3091650	686026
4092	3092488	685288
4093	3093170	684516
4094	3094817	683958
4095	3095683	683227
4096	3096817	682554
